text,date,sentiment,promotional,view_count,like_count,dislike_count,love_count,fire_count,happy_count,shocked_count,sad_count,party_count,star_eyes_count,total_reactions
"Germaniya Ukrainaga Leopard 1 tanklarini topshirishini e'lon qildi

 https://uzreport.news/world/germaniya-leopard-1-tanklarini-ukrainaga-topshirishni-elon-qildi

",2023-04-28 19:44:59,negative,no,11047,24,54,0,0,3,0,0,0,0,81
"JSST: Sudanda bosib olingan laboratoriyada vabo va sil kasalligi namunalari saqlanmoqda

 https://uzreport.news/world/jsst-sudanda-musodara-qilingan-laboratoriyada-vabo-va-sil-kasalligi-namunalari-saqlanadi

",2023-04-28 19:14:59,negative,no,10860,3,20,0,0,1,0,0,0,2,26
"

Energetika, mehmonxona hamda ekologiya — Toshkent xalqaro iqtisodiy forumi doirasida bir qator xorijiy kompaniyalar bilan kelishuvlar imzolandi

 https://uzreport.news/economy/toshkent-xalqaro-iqtisodiy-forumi-doirasida-bir-qator-xorijiy-kompaniyalar-bilan-kelishuvl

",2023-04-28 18:45:52,positive,no,10796,15,0,0,0,0,0,0,0,0,15
"

Referendumda qancha fuqaro muddatidan oldin ovoz bergani ma’lum bo‘ldi

 https://uzreport.news/politics/referendumda-qancha-fuqaro-muddatidan-oldin-ovoz-bergani-ma-lum-bo-ldi

",2023-04-28 17:49:52,positive,no,10994,223,5,0,0,3,9,0,0,0,240
"Xonanda shoirga 30 mln soʻm tovon puli toʻlaydi

 https://uzreport.news/society/xonanda-shoirga-30-mln-so-m-tovon-puli-to-laydi

",2023-04-28 17:34:53,positive,no,10841,31,0,0,0,16,0,0,0,1,48
" Bugun UZREPORT TV telekanali ish boshlaganiga 9 yil to'ldi!

Ushbu bayram kuni biz barcha hamkorlar va tomoshabinlarga minnatdorchilik bildirmoqchimiz! Biz siz bilan voqealar rivojini kuzatishda davom etamiz!

 https://uzreport.news/society/uzreport-tv-9-yoshda-

-  -",2023-04-28 16:15:08,positive,no,150549,20,1,0,2,1,0,0,101,3,128
"BAAning “Abu Dhabi Sewerage Services” kompaniyasi Toshkentda oqava suvlarni to‘plash va tozalash inshootini quradi

 https://uzreport.news/economy/baaning-abu-dhabi-sewerage-services-kompaniyasi-toshkentda-oqava-suvlarni-to-plash-va-toza

",2023-04-28 15:46:02,positive,no,11161,20,0,0,0,2,0,0,0,8,30
"Shavkat Mirziyoyev Yevropa Ittifoqining sanksiyalar bo‘yicha maxsus vakilini qabul qildi

 https://uzreport.news/politics/shavkat-mirziyoyev-yevropa-ittifoqining-sanksiyalar-bo-yicha-maxsus-vakilini-qabul-qildi

",2023-04-28 15:32:31,positive,no,10877,29,3,0,0,2,0,0,0,4,38
"Energetika vaziri Jo‘rabek Mirzamaxmudov O‘zbekistonda gaz qazib olish hajmi qisqarganiga izoh berdi

 https://uzreport.news/economy/energetika-vaziri-jo-rabek-mirzamaxmudov-o-zbekistonda-gaz-qazib-olish-hajmi-qisqarganiga-

",2023-04-28 15:16:07,negative,no,10484,2,23,0,0,0,0,0,0,5,30
"

Dam olish kunlari O'zbekiston hududining katta qismida havo ochiq va quyoshli bo‘lishi kutilmoqda

 https://uzreport.news/society/dam-olish-kunlari-ozbekiston-hududining-katta-qismida-havo-ochiq-va-quyoshli-bo-lishi-kuti

",2023-04-28 14:59:52,positive,no,10569,15,0,0,0,0,0,0,0,1,16
"O'zbekiston hukumati Qozog‘iston bilan atrof-muhitni muhofaza qilishga doir kelishuvga erishdi

 https://uzreport.news/politics/ozbekiston-hukumati-qozog-iston-bilan-atrof-muhitni-muhofaza-qilishga-doir-kelishuvga-eris

",2023-04-28 14:44:52,positive,no,10536,18,0,0,0,0,0,0,0,0,18
"O'zbekistondagi jamoat transportlarida ATTO orqali 61,6 million to'lov amalga oshirildi

 https://uzreport.news/society/ozbekistondagi-jamoat-transportlarida-atto-orqali-61-6-million-tolov-amalga-oshirildi

",2023-04-28 14:29:52,positive,no,10468,14,0,0,0,10,0,0,0,0,24
"RG Brands dan tanlovda ishtirok eting va har hafta yangi iPhone14 + har kuni 25 ming so‘mlik 200 mobil to‘lovlarni yutib oling!

Ishtirok etish uchun «ishtirok etaman» tugmasini bosing, qisqa ro‘yxatdan o‘tish jarayonidan o‘ting va RG Brands kanaliga obuna bo‘ling. Va’da beramiz, u yerda qiziqarli narsalar juda ko‘p ",2023-04-28 14:03:11,positive,no,9231,9,0,0,0,0,0,0,0,1,10
"O'zbekiston hukumati Janubiy Koreya kompaniyasi bilan chiqindi gazidan elektr energiyasi olishga doir bitim imzoladi

Loyiha qiymati 55 mln AQSH dollariga teng. 

 https://uzreport.news/economy/ozbekiston-hukumati-janubiy-koreya-kompaniyasi-bilan-chiqindi-gazidan-elektr-energiyasi-ol

",2023-04-28 13:19:53,positive,no,10837,28,1,0,4,0,0,0,0,0,33
"

AQSh va Yevropa muxolifatga prezident Erdo'g'anni lavozimidan chetlatish bo'yicha ko'rsatma berdi - Turkiya IIV

 https://uzreport.news/world/aqsh-va-yevropa-muxolifatga-prezident-erdoganni-lavozimidan-chetlatish-boyicha-korsatma-be

",2023-04-28 12:59:53,negative,no,10874,8,96,0,1,5,0,0,0,0,110
"Mudofaa vaziri Aleksey Reznikov Ukraina uchun eng kerakli qurollar nomini aytdi

 https://uzreport.news/world/mudofaa-vaziri-aleksey-reznikov-ukraina-uchun-eng-kerakli-qurollar-nomini-aytdi

",2023-04-28 12:19:52,negative,no,11168,11,23,0,0,1,2,0,0,0,37
"

Qashqadaryo va Buxoroda har birining quvvati 500 MVtdan boʻlgan ikkita quyosh fotoelektr stansiyasini qurish boʻyicha bitimlar imzolandi

 https://uzreport.news/economy/qashqadaryo-va-buxoroda-har-birining-quvvati-500-mvtdan-bo-lgan-ikkita-quyosh-fotoelektr-s

",2023-04-28 11:59:53,positive,no,11161,19,0,0,0,0,0,0,0,0,19
"Qozog‘istonda ifloslangan atmosfera havosi tufayli aholi o‘rtasida o‘lim darajasi ortib bormoqda

Mamlakat atmosfera ifloslanishidan kelib chiqadigan kasalliklarga har yili 2,5 milliard dollar sarflashi ma'lum bo'ldi. 

 https://uzreport.news/world/qozog-istonda-ifloslangan-atmosfera-havosi-tufayli-aholi-o-rtasida-o-lim-darajasi-ortib-bo

",2023-04-28 10:59:53,negative,no,10643,6,19,0,0,0,8,0,3,0,36
"

Yengil atletika: Osiyo chempionatida sportchi qizimiz Maftuna Ahmedova bronza medaliga sazovor bo'ldi

 https://uzreport.news/sports/yengil-atletika-osiyo-chempionatida-sportchi-qizimiz-maftuna-ahmedova-bronza-medaliga-sazo

",2023-04-28 09:40:22,positive,no,12108,25,0,0,0,0,0,0,0,0,25
"

Yengil atletikachilarimiz qitʼa birinchiligidagi ilk medallarini qoʻlga kiritishdi

 https://uzreport.news/sports/yengil-atletikachilarimiz-qit-a-birinchiligidagi-ilk-medallarini-qo-lga-kiritishdi

",2023-04-28 09:15:23,positive,no,13627,28,0,0,0,0,0,0,0,0,28
"

28-aprel kuni O'zbekiston bo'ylab qanday ob-havo kuzatilishi ma'lum bo'ldi

 https://uzreport.news/society/28-aprel-kuni-ozbekiston-boylab-qanday-ob-havo-kuzatilishi-malum-boldi

",2023-04-28 07:31:07,positive,no,14818,13,0,0,0,0,0,0,0,0,13
"""Prezident maktabilariga talabgorning 4-sinfda matematika va tabiatshunoslik fanlaridan yillik baholari ""5"" bo‘lishi lozim"" — Jo‘rabek Jangirov

Prezident maktablariga 2023/2024-o‘quv yiliga qabul shartlari haqida ma’lumot berildi.

 https://uzreport.news/society/prezident-maktablariga-2023-2024-o-quv-yiliga-qabul-yuzasidan-ma-lumot-berildi

",2023-04-27 21:31:59,negative,no,15604,13,33,0,0,6,0,0,1,0,53
"Shavkat Mirziyoyev BMT Bosh kotibining o‘rinbosari, YEIK Ijrochi kotibi Olga Algayerovani qabul qildi

 https://uzreport.news/politics/shavkat-mirziyoyev-bmt-bosh-kotibining-o-rinbosari-yeik-ijrochi-kotibi-olga-algayerovani-q

",2023-04-27 20:15:02,positive,no,12279,305,4,0,0,1,1,0,0,0,311
"

Putin va Erdo'g'an telefon orqali muloqot qildi

Davlat rahbarlari Ukrainadagi vaziyat va g’alla bo’yicha kelishuvning hozirgi holatini muhokama qilishgan.

 https://uzreport.news/world/putin-va-erdogan-telefon-orqali-muloqot-qildi

",2023-04-27 19:59:59,positive,no,12139,42,1,0,0,2,0,0,1,0,46
"Shavkat Mirziyoyev ""ACWA Power"" kompaniyasining innovatsion loyihalarini qo‘llab-quvvatladi

 https://uzreport.news/politics/shavkat-mirziyoyev-acwa-power-kompaniyasining-innovatsion-loyihalarini-qo-llab-quvvatladi

",2023-04-27 19:41:15,positive,no,12120,243,0,0,0,0,0,0,0,0,243
"Shavkat Mirziyoyev Vengriya iqtisodiy rivojlanish vaziri Marton Nadni qabul qildi

 https://uzreport.news/politics/shavkat-mirziyoyev-vengriya-iqtisodiy-rivojlanish-vaziri-marton-nadni-qabul-qildi

",2023-04-27 19:21:06,positive,no,11927,241,1,0,0,0,0,0,0,0,242
"

Toshkentdagi kafeda qafasda saqlanayotgan olmaxon tabiat qoʻyniga qoʻyib yuborildi

 https://uzreport.news/society/toshkentdagi-kafeda-qafasda-saqlanayotgan-olmaxon-tabiat-qo-yniga-qo-yib-yuborildi

",2023-04-27 19:00:03,positive,no,11560,58,0,0,0,1,2,1,0,0,62
"Shavkat Mirziyoyev BAA energetika va infratuzilma vaziri Suxayl al-Mazruiyni qabul qildi

 https://uzreport.news/politics/shavkat-mirziyoyev-baa-energetika-va-infratuzilma-vaziri-suxayl-al-mazruiyni-qabul-qildi

",2023-04-27 18:20:03,positive,no,11383,325,0,0,0,0,1,0,0,0,326
"

AQShda ertayu kech ishlaydigan robot taksi ishga tushirildi

 https://uzreport.news/world/aqshda-24-soatlik-robot-taksi-ishga-tushirildi

",2023-04-27 18:00:00,positive,no,11084,37,2,0,0,0,0,1,0,0,40
"Toshkent viloyatida fuqarodan olingan qarz uchun 500 foiz ustama talab qilgan jinoiy guruh ushlandi

 https://uzreport.news/society/toshkent-viloyatida-fuqarodan-olingan-qarz-uchun-500-foiz-ustama-talab-qilgan-jinoiy-guruh

",2023-04-27 17:32:03,positive,no,10933,52,0,0,0,4,0,0,1,0,57
"

Toshkentda gul va daraxtlar ko‘rgazmasi ochildi

 https://uzreport.news/society/toshkentda-gul-va-daraxtlar-ko-rgazmasi-ochildi

",2023-04-27 17:02:40,positive,no,10258,22,1,0,0,0,1,0,0,0,24
"Prezident Shavkat Mirziyoyev Qirg‘iz Respublikasi Vazirlar Mahkamasi Raisi – Prezident Administratsiyasi rahbari Aqilbek Japarovni qabul qildi

 https://uzreport.news/politics/prezident-shavkat-mirziyoyev-qirg-iz-respublikasi-vazirlar-mahkamasi-raisi-prezident-admin

",2023-04-27 16:45:37,positive,no,10877,211,0,0,15,0,0,0,0,0,226
"O'zbekiston va Islom taraqqiyot banki 400 million dollarlik bitimlar imzoladi

 https://uzreport.news/politics/shavkat-mirziyoyev-islom-taraqqiyot-banki-prezidenti-muhammad-bin-sulaymon-al-jassirni-qab

",2023-04-27 16:31:40,positive,no,10512,225,1,0,0,1,0,0,0,1,228
"Shavkat Mirziyoyev investorlarga 5 ta yo'nalishda hamkorlikni taklif qildi 

 https://uzreport.news/politics/shavkat-mirziyoyev-investorlarga-5-ta-yonalishda-hamkorlikni-taklif-qildi

",2023-04-27 16:15:44,positive,no,10688,225,2,0,0,2,0,0,0,1,230
"O‘zbekistonda ilk bor Xalqaro tijorat sudi faoliyati yo‘lga qo‘yiladi

Prezidenti Shavkat Mirziyoyev ikkinchi Toshkent xalqaro investitsiya forumining yalpi majlisida ishtirok etdi. 

 https://uzreport.news/politics/prezidenti-shavkat-mirziyoyev-ikkinchi-toshkent-xalqaro-investitsiya-forumining-yalpi-majl

",2023-04-27 16:03:13,positive,no,10900,212,6,0,0,0,0,0,0,0,218
"Yo‘l talashib janjallashish qanchalik to‘g‘ri!?

Seshanba soat 21:30 da Uzreport tvda ""Fikrlashamiz"" ko‘rsatuvini tomosha qiling!",2023-04-27 15:01:43,positive,no,11029,9,0,0,0,16,1,0,0,0,26
"Yangi O‘zbekiston investitsiyalar uchun yanada qulay mamlakatga aylanadi - Shavkat Mirziyoyev

-  -",2023-04-27 14:02:40,positive,no,11212,224,15,0,0,7,0,0,0,1,247
"Prezident Shavkat Mirziyoyev yalpi majlisdagi nutqini yakunlar ekan, O‘zbekiston bugungi forum barcha uchun yangi-yangi imkoniyatlarni ochib berishiga, ishtirokchilar bo‘lib o‘tadigan muloqotlar orqali Yangi O‘zbekistondagi biznes uchun beqiyos imkoniyatlarni kashf qilishiga ishonch bildirdi.

“Sizlar o‘zingiz istagan tinchlik va barqarorlik, qulay investisiya muhiti hamda zarur kafolatlarni aynan bizning yurtimizda topasiz. Bunga men Prezident s",2023-04-27 13:26:43,positive,no,10987,331,4,0,5,1,0,0,1,0,342
"Prezident Markaziy Osiyoda yaxshi qo‘shnichilik siyosatini davom ettirib, iqtisodiy hamkorlikni yanada rivojlantirish bo‘yicha qo‘shni davlatlar bilan faol ishlanayotganini ta’kidladi.

Ushbu maqsadlarda qo‘shma investisiya fondlari tashkil qilinib, sanoat, energetika, transport va suv xo‘jaligi sohalarida yirik mintaqaviy loyihalar amalga oshirilmoqda.

Iqtisodiyotlarimizning “bir-birini to‘ldirishi” tamoyili asosida sanoat va agro kooperasiyala",2023-04-27 13:26:09,positive,no,8684,296,0,0,1,0,0,0,0,0,297
"Bu yil O‘zbekistonda davlat mulkini xususiylashtirish bo‘yicha “1 ming + 1 ming + 40” dasturi qabul qilindi. 

Bu 1 mingta korxonadagi davlat ulushlari hamda yana 1 mingta davlatga tegishli ko‘chmas mulk ob’yektlari ochiq auksion savdolariga chiqariladi, iqtisodiyotimiz uchun strategik ahamiyatga ega 40 ta korxona IPO ga olib chiqiladi degani. Jumladan, oltin, mis ishlab chiqaruvchi yirik korxonalar, telekommunikasiya va sug‘urta kompaniyalari ha",2023-04-27 13:25:23,positive,no,7642,235,0,0,1,0,0,0,0,0,236
"Yaqin-yaqingacha iqtisodiyotning muhim tarmoqlari faqat davlat korxonalaridan iborat edi. 

Islohotlar natijasida oldinlari “yopiq” bo‘lgan tarmoqlarga xususiy investisiyalar faol kirib kelmoqda. Misol uchun, avval 100 foiz davlat tarmog‘i hisoblangan aviasiya sohasida xususiy sektorga keng yo‘l ochildi. 

“Biz transport sohasida raqobat muhitini yaratishga qaratilgan islohotlarni davom ettiramiz. Bu yil Andijon, Namangan, Buxoro va Urganch aerop",2023-04-27 13:24:35,positive,no,8091,271,0,0,1,0,0,0,0,0,272
"Toshkentda Lacetti haydovchisi 17 yoshli maktab o'quvchisini urib yubordi

 https://uzreport.news/society/toshkentda-lacetti-haydovchisi-17-yoshli-maktab-oquvchisini-urib-yubordi

",2023-04-27 13:01:23,negative,no,8542,7,26,0,0,4,0,0,0,0,37
"Shavkat Mirziyoyev xorijiy investorlar bilan hamkorlikni kengaytirish borasidagi yangi imkoniyatlarni sanab o‘tdi.

O‘zbekiston “yashil iqtisodiyot”ga o‘tish yo‘lini qat’iy davom ettiradi.

Ayniqsa, “ACWA Power”, “Masdar”, “Total Eren” kabi jahonning eng nufuzli kompaniyalari mamlakatda yirik quyosh va shamol elektr stansiyalari loyihalarini amalga oshirmoqda. Shu yilning o‘zida 2 ming megavattdan ziyod, keyingi yilda esa 8 ming megavattli quvvat",2023-04-27 12:40:06,positive,no,9215,263,5,0,0,0,0,0,0,0,268
"Prezident islohotlar jadal davom etishi, O'zbekistonda biznes emin-erkin rivojlanishi uchun yanada mustahkam huquqiy poydevor kerakligini ko‘rsatib o‘tdi.

Yaqin kunlarda Yangi O‘zbekistonning yangilanayotgan Konstitusiyasi bo‘yicha umumxalq referendumi o‘tkaziladi.

Eng avvalo, yangi Konstitutsiyada O‘zbekiston – suveren, demokratik, huquqiy, ijtimoiy va dunyoviy davlat ekani alohida belgilanmoqda. Barcha o‘zgartirishlarning tub negiziga “inson ",2023-04-27 12:30:02,positive,no,8825,209,15,0,0,0,1,0,0,0,225
"Islohotlar natijasida O‘zbekistonning mintaqadagi iqtisodiyoti eng yuqori diversifikatsiya qilingan mamlakat sifatidagi maqomi yanada mustahkamlangani qayd etildi.

Bir yilning o‘zida 100 mingga yaqin yangi korxonalar tashkil qilindi, kiritilgan xorijiy sarmoyalarning yillik hajmi 10 milliard dollarga yetdi yoki islohotlar boshlangan 2017-yilga nisbatan 3 barobar oshdi, 1 millionga yaqin aholi kambag‘allikdan chiqarilib, kambag‘allik darajasi 17 ",2023-04-27 12:28:02,negative,no,7692,6,12,0,1,0,0,0,0,0,19
"“Men xorijiy kompaniyalar va tadbirkorlar bilan ko‘proq muloqot qilishga intilaman. Sizlarning g‘oya, taklif va tashabbuslaringiz menga kuch-g‘ayrat beradi, yangi islohotlarga undaydi. Shu bois, yangi-yangi investorlar bilan tez-tez uchrashuvlar o‘tkazishga, sizlarning yurtimizdagi yutuqlaringizni shaxsan kafolatlashga tayyorman”, - dedi prezident.

Investorlar huquqlarini sud orqali kafolatli himoya qilish borasida katta qadamlar qo‘yilmoqda.

B",2023-04-27 12:26:02,positive,no,7574,227,11,0,0,0,0,0,0,0,238
"Shavkat Mirziyoyev so‘zini davomi ettirar ekan, ijro hokimiyati tizimida byurokratiyani kamaytirish, korrupsiyani yo‘q qilish, ixcham, samarali boshqaruvni joriy qilish maqsadida dadil ma’muriy islohot boshlanganini qayd etdi.

Bu borada barcha vazirliklar isloh qilinib, ularning soni 61 tadan 28 taga keltirildi, vazifa va vakolatlari aniq belgilandi.

Shuningdek, davlatning biznesni tartibga solishga qaratilgan 500 ta funksiyasi bekor qilindi. Y",2023-04-27 12:24:02,positive,no,7644,170,14,0,0,0,0,0,0,0,184
"Tashqi savdoni erkinlashtirish bo‘yicha navbatdagi muhim qadamlar qo‘yildi.

Jumladan, investorlar uchun zarur bo‘lgan 7 mingdan ziyod xomashyo va tovarlarga bojxona bojlari bekor qilindi.

Bojxona hududida qayta ishlashning soddalashgan tartibi joriy etildi. 

Tashqi savdo va raqobat muhitini yangi bosqichga olib chiqish, yangi-yangi bozorlarga kirish maqsadida O‘zbekiston Jahon savdo tashkilotiga qo‘shilish borasidagi ishlarni jadallashtirdi. 
",2023-04-27 12:22:02,positive,no,7944,251,6,0,0,0,0,0,0,0,257
"Prezident qayd etganidek, bir yil ichida mamlakat iqtisodiyotini yanada erkinlashtirish, biznesga keng yo‘l ochish, bu borada qonun ustuvorligi va huquqiy kafolatlarni mustahkamlash bo‘yicha tizimli islohotlar jadal davom ettirildi.

Mintaqadagi eng qulay fiskal tizimini yaratish bo‘yicha katta o‘zgarishlarga erishildi. Xususan, qo‘shilgan qiymat solig‘i stavkasi 12 foizga tushirildi. Ilgari ushbu soliq stavkasi 20 foiz edi.

Shuningdek,QQSni eks",2023-04-27 12:20:02,positive,no,8217,222,10,0,0,0,0,0,0,0,232
"AQSh Kongressining Vakillar palatasi davlat qarzi chegarasini 1,5 trillion dollarga oshirish to'g'risidagi qonun loyihasini qabul qildi

 https://uzreport.news/world/aqsh-kongressining-vakillar-palatasi-davlat-qarzi-chegarasini-1-5-trillion-dollarga-oshiri

",2023-04-27 11:59:59,positive,no,9907,15,0,0,0,6,0,0,0,0,21
"

“Samarqand — Toshkent — Samarqand” yo‘nalishida qo‘shimcha yo‘lovchi poyezdlar harakati yo‘lga qo‘yildi

 https://uzreport.news/society/samarqand-toshkent-samarqand-yo-nalishida-qo-shimcha-yo-lovchi-poyezdlar-harakati-yo-lga-q

",2023-04-27 11:30:56,positive,no,10887,14,0,0,1,0,0,0,0,2,17
"Polshada Interpolning Qizil xabarnomasiga aloqador shaxs sifatida hibsga olingan fuqaro O‘zbekistonga ekstraditsiya qilindi

 https://uzreport.news/society/polshada-interpolning-qizil-xabarnomasiga-aloqador-shaxs-sifatida-hibsga-olingan-fuqaro-o-

",2023-04-27 11:02:23,positive,no,11362,24,0,0,0,1,0,0,0,0,25
"

O'zbekistonda endi nodavlat taʼlim tashkilotlari ham baholash reytingida ishtirok etishlari mumkin bo'ladi

 https://uzreport.news/society/ozbekistonda-endi-nodavlat-ta-lim-tashkilotlari-ham-baholash-reytingida-ishtirok-etishlari

",2023-04-27 10:30:23,positive,no,11727,31,0,0,0,0,0,0,0,0,31
"

Koreya kompaniyasi Farg‘onada elektromobillarni quvvatlash jihozlari ishlab chiqarishni rejalashtirmoqda

 https://uzreport.news/economy/koreya-kompaniyasi-farg-onada-elektromobillarni-quvvatlash-jihozlari-ishlab-chiqarishni-re

",2023-04-27 09:30:31,positive,no,11826,52,0,0,0,0,0,0,0,0,52
"Andijonda shifokor 4 nafar erkak tomonidan og'ir darajada kaltaklandi

 https://uzreport.news/society/andijonda-shifokor-4-nafar-erkak-tomonidan-ogir-darajada-kaltaklandi

",2023-04-27 09:01:20,negative,no,12167,16,45,0,0,0,4,0,0,0,65
"

O'zbekistonda 47,3 mingta oilaviy korxonalar faoliyat yuritmoqda

 https://uzreport.news/economy/ozbekistonda-47-3-mingta-oilaviy-korxonalar-faoliyat-yuritmoqda

",2023-04-27 08:31:10,positive,no,12583,19,0,0,0,0,0,0,1,0,20
"Toshkentdan Istanbulga uchgan Uzbekistan Airways bortida chaqaloq dunyoga keldi

 https://uzreport.news/society/toshkentdan-istanbulga-uchgan-uzbekistan-airways-bortida-chaqaloq-dunyoga-keldi

",2023-04-27 08:02:02,positive,no,13704,77,0,0,0,1,2,0,0,15,95
"

27-aprel kuni O'zbekiston bo'ylab qanday ob-havo kuzatilishi ma'lum bo'ldi

 https://uzreport.news/society/27-aprel-kuni-ozbekiston-boylab-qanday-ob-havo-kuzatilishi-malum-boldi

",2023-04-27 07:30:59,positive,no,14311,16,0,0,0,0,0,0,0,0,16
"

Rusal kompaniyasi O‘zbekistonda avtodisklar ishlab chiqaruvchi zavod qurishi mumkin

 https://uzreport.news/economy/rusal-kompaniyasi-o-zbekistonda-avtodisklar-ishlab-chiqaruvchi-zavod-qurishi-mumkin

",2023-04-26 22:45:44,positive,no,16244,49,4,0,2,6,0,0,3,0,64
"Qashqadaryodagi 15 ta stansiyada 22,9 mlrd so‘mlik gaz talon-taroj qilingani aniqlandi

 https://uzreport.news/society/qashqadaryodagi-15-ta-stansiyada-22-9-mlrd-so-mlik-gaz-talon-taroj-qilingani-aniqlandi

",2023-04-26 22:31:01,negative,no,15380,6,24,0,9,0,0,0,0,0,39
"Prezident Shavkat Mirziyoyev Osiyo futbol konfederatsiyasi rahbari Shayx Salmon bin Ibrohim Al Xalifa bilan uchrashdi

 https://uzreport.news/politics/prezident-shavkat-mirziyoyev-osiyo-futbol-konfederatsiyasi-rahbari-shayx-salmon-bin-ibrohi

",2023-04-26 22:15:36,positive,no,14807,46,1,0,0,0,1,0,0,0,48
"25 yoshgacha xodimlar uchun to‘langan ijtimoiy soliq ish beruvchilarga to‘liq qoplab beriladi

 https://uzreport.news/society/25-yoshgacha-xodimlar-uchun-to-langan-ijtimoiy-soliq-ish-beruvchilarga-to-liq-qoplab-beril

",2023-04-26 22:03:05,positive,no,14809,22,0,0,0,0,0,0,1,1,24
"Eron sudi AQShni 2017-yilgi terakt uchun 313 million dollar to‘lashga majbur qildi

 https://uzreport.news/world/eron-sudi-aqshning-bir-qator-tuzilmalari-va-shaxslarini-2017-yilgi-terakt-uchun-313-millio

",2023-04-26 21:41:04,positive,no,13833,127,7,0,0,2,0,0,0,0,136
" Vladimir Zelenskiy urush boshlanganidan beri birinchi marta Si Szinpin bilan gaplashdi

 https://uzreport.news/world/vladimir-zelenskiy-urush-boshlanganidan-beri-birinchi-marta-si-szinpin-bilan-gaplashdi

-  -",2023-04-26 21:21:05,negative,no,14158,19,56,0,0,4,1,0,0,0,80
"Namanganda talaba qizni ta’qib qilgan bezori jarimaga tortildi

 https://uzreport.news/society/namanganda-talaba-qizni-ta-qib-qilgan-bezori-jarimaga-tortildi

",2023-04-26 20:41:13,positive,no,13912,44,1,0,0,13,2,0,0,0,60
